indicator_section_code;indicator_section;indicator_code;indicator_name;okved2;strmash;proisv;region_id;region_name;mun_level;mun_district;municipality;oktmo;mun_type;mun_type_oktmo;oktmo_stable;oktmo_history;oktmo_year_from;oktmo_year_to;year;indicator_value;indicator_unit;indicator_period;comment
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство зданий;Бетономешалки или растворосмесители;Страны дальнего зарубежья;15;Брянская область;Муниципальное образование верхнего уровня;Город Брянск;Город Брянск;15701000;Городской округ, городской округ с внутригородским делением;Городской округ, городской округ с внутригородским делением;15701000;Без изменений;2010;2025;2024;100.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство зданий;Экскаваторы самоходные одноковшовые;Страны дальнего зарубежья;15;Брянская область;Муниципальное образование верхнего уровня;Город Брянск;Город Брянск;15701000;Городской округ, городской округ с внутригородским делением;Городской округ, городской округ с внутригородским делением;15701000;Без изменений;2010;2025;2024;85.71;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство зданий;Погрузчики одноковшовые самоходные;Страны дальнего зарубежья;15;Брянская область;Муниципальное образование верхнего уровня;Город Брянск;Город Брянск;15701000;Городской округ, городской округ с внутригородским делением;Городской округ, городской округ с внутригородским делением;15701000;Без изменений;2010;2025;2024;40.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство зданий;Экскаваторы самоходные одноковшовые;Страны СНГ (без России);15;Брянская область;Муниципальное образование верхнего уровня;Город Брянск;Город Брянск;15701000;Городской округ, городской округ с внутригородским делением;Городской округ, городской округ с внутригородским делением;15701000;Без изменений;2010;2025;2024;14.29;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Погрузчики одноковшовые самоходные;Страны дальнего зарубежья;15;Брянская область;Муниципальное образование верхнего уровня;Город Брянск;Город Брянск;15701000;Городской округ, городской округ с внутригородским делением;Городской округ, городской округ с внутригородским делением;15701000;Без изменений;2010;2025;2024;16.67;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Бульдозеры и бульдозеры с поворотным отвалом;Страны дальнего зарубежья;15;Брянская область;Муниципальное образование верхнего уровня;Город Брянск;Город Брянск;15701000;Городской округ, городской округ с внутригородским делением;Городской округ, городской округ с внутригородским делением;15701000;Без изменений;2010;2025;2024;87.5;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство зданий;Краны на гусеничном ходу;Страны дальнего зарубежья;15;Брянская область;Муниципальное образование верхнего уровня;Город Клинцы;Город Клинцы;15715000;Городской округ, городской округ с внутригородским делением;Городской округ, городской округ с внутригородским делением;15715000;Без изменений;2010;2025;2024;50.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство зданий;Погрузчики одноковшовые самоходные;Страны дальнего зарубежья;15;Брянская область;Муниципальное образование верхнего уровня;Город Клинцы;Город Клинцы;15715000;Городской округ, городской округ с внутригородским делением;Городской округ, городской округ с внутригородским делением;15715000;Без изменений;2010;2025;2024;100.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство зданий;Краны передвижные;Страны дальнего зарубежья;15;Брянская область;Муниципальное образование верхнего уровня;Город Клинцы;Город Клинцы;15715000;Городской округ, городской округ с внутригородским делением;Городской округ, городской округ с внутригородским делением;15715000;Без изменений;2010;2025;2024;50.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство зданий;Экскаваторы самоходные одноковшовые;Страны СНГ (без России);15;Брянская область;Муниципальное образование верхнего уровня;Город Клинцы;Город Клинцы;15715000;Городской округ, городской округ с внутригородским делением;Городской округ, городской округ с внутригородским делением;15715000;Без изменений;2010;2025;2024;80.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство зданий;Катки дорожные самоходные;Страны дальнего зарубежья;15;Брянская область;Муниципальное образование верхнего уровня;Город Клинцы;Город Клинцы;15715000;Городской округ, городской округ с внутригородским делением;Городской округ, городской округ с внутригородским делением;15715000;Без изменений;2010;2025;2024;100.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство зданий;Автокраны;Страны дальнего зарубежья;15;Брянская область;Муниципальное образование верхнего уровня;Город Клинцы;Город Клинцы;15715000;Городской округ, городской округ с внутригородским делением;Городской округ, городской округ с внутригородским делением;15715000;Без изменений;2010;2025;2024;100.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство зданий;Грейдеры самоходные;Страны дальнего зарубежья;15;Брянская область;Муниципальное образование верхнего уровня;Город Клинцы;Город Клинцы;15715000;Городской округ, городской округ с внутригородским делением;Городской округ, городской округ с внутригородским делением;15715000;Без изменений;2010;2025;2024;100.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство зданий;Краны на гусеничном ходу;Страны СНГ (без России);15;Брянская область;Муниципальное образование верхнего уровня;Город Клинцы;Город Клинцы;15715000;Городской округ, городской округ с внутригородским делением;Городской округ, городской округ с внутригородским делением;15715000;Без изменений;2010;2025;2024;50.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство зданий;Копры сваебойные;Страны дальнего зарубежья;15;Брянская область;Муниципальное образование верхнего уровня;Город Клинцы;Город Клинцы;15715000;Городской округ, городской округ с внутригородским делением;Городской округ, городской округ с внутригородским делением;15715000;Без изменений;2010;2025;2024;100.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство зданий;Краны передвижные;Страны СНГ (без России);15;Брянская область;Муниципальное образование верхнего уровня;Город Клинцы;Город Клинцы;15715000;Городской округ, городской округ с внутригородским делением;Городской округ, городской округ с внутригородским делением;15715000;Без изменений;2010;2025;2024;50.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство зданий;Экскаваторы самоходные одноковшовые;Страны дальнего зарубежья;15;Брянская область;Муниципальное образование верхнего уровня;Город Клинцы;Город Клинцы;15715000;Городской округ, городской округ с внутригородским делением;Городской округ, городской округ с внутригородским делением;15715000;Без изменений;2010;2025;2024;20.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство зданий;Бульдозеры и бульдозеры с поворотным отвалом;Страны дальнего зарубежья;15;Брянская область;Муниципальное образование верхнего уровня;Город Клинцы;Город Клинцы;15715000;Городской округ, городской округ с внутригородским делением;Городской округ, городской округ с внутригородским делением;15715000;Без изменений;2010;2025;2024;100.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Экскаваторы самоходные одноковшовые;Страны дальнего зарубежья;15;Брянская область;Муниципальное образование верхнего уровня;Новозыбковский;Новозыбковский;15720000;Городской округ, городской округ с внутригородским делением;Городской округ, городской округ с внутригородским делением;15720000;Объединение;2020;2025;2024;100.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Катки дорожные самоходные;Страны дальнего зарубежья;15;Брянская область;Муниципальное образование верхнего уровня;Новозыбковский;Новозыбковский;15720000;Городской округ, городской округ с внутригородским делением;Городской округ, городской округ с внутригородским делением;15720000;Объединение;2020;2025;2024;20.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Погрузчики одноковшовые самоходные;Страны дальнего зарубежья;15;Брянская область;Муниципальное образование верхнего уровня;Новозыбковский;Новозыбковский;15720000;Городской округ, городской округ с внутригородским делением;Городской округ, городской округ с внутригородским делением;15720000;Объединение;2020;2025;2024;33.33;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Катки дорожные самоходные;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование верхнего уровня;Александровский муниципальный район;Александровский муниципальный район;17605000;Муниципальный район;Муниципальный район;17605000;Без изменений;2010;2025;2024;25.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Катки дорожные самоходные;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование нижнего уровня;Александровский муниципальный район;Городские поселения Александровского муниципального района;17605100;Городское поселение;Городское поселение;CD;CD;CD;CD;2024;25.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Катки дорожные самоходные;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование нижнего уровня;Александровский муниципальный район;Город Александров;17605101;Городское поселение;Городское поселение;CD;CD;CD;CD;2024;25.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Катки дорожные самоходные;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование верхнего уровня;Вязниковский муниципальный район;Вязниковский муниципальный район;17610000;Муниципальный район;Муниципальный район;17610000;Без изменений;2010;2025;2024;66.67;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Экскаваторы самоходные одноковшовые;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование верхнего уровня;Вязниковский муниципальный район;Вязниковский муниципальный район;17610000;Муниципальный район;Муниципальный район;17610000;Без изменений;2010;2025;2024;100.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Погрузчики одноковшовые самоходные;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование верхнего уровня;Вязниковский муниципальный район;Вязниковский муниципальный район;17610000;Муниципальный район;Муниципальный район;17610000;Без изменений;2010;2025;2024;16.67;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Катки дорожные самоходные;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование нижнего уровня;Вязниковский муниципальный район;Городские поселения Вязниковского муниципального района;17610100;Городское поселение;Городское поселение;CD;CD;CD;CD;2024;66.67;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Погрузчики одноковшовые самоходные;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование нижнего уровня;Вязниковский муниципальный район;Городские поселения Вязниковского муниципального района;17610100;Городское поселение;Городское поселение;CD;CD;CD;CD;2024;16.67;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Экскаваторы самоходные одноковшовые;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование нижнего уровня;Вязниковский муниципальный район;Городские поселения Вязниковского муниципального района;17610100;Городское поселение;Городское поселение;CD;CD;CD;CD;2024;100.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Погрузчики одноковшовые самоходные;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование нижнего уровня;Вязниковский муниципальный район;Город Вязники;17610101;Городское поселение;Городское поселение;CD;CD;CD;CD;2024;16.67;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Катки дорожные самоходные;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование нижнего уровня;Вязниковский муниципальный район;Город Вязники;17610101;Городское поселение;Городское поселение;CD;CD;CD;CD;2024;66.67;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Экскаваторы самоходные одноковшовые;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование нижнего уровня;Вязниковский муниципальный район;Город Вязники;17610101;Городское поселение;Городское поселение;CD;CD;CD;CD;2024;100.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Погрузчики одноковшовые самоходные;Страны СНГ (без России);17;Владимирская область;Муниципальное образование верхнего уровня;Гороховецкий муниципальный район;Гороховецкий муниципальный район;17615000;Муниципальный район;Муниципальный район;17615000;Без изменений;2010;2025;2024;80.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Погрузчики одноковшовые самоходные;Страны СНГ (без России);17;Владимирская область;Муниципальное образование нижнего уровня;Гороховецкий муниципальный район;Городские поселения Гороховецкого муниципального района;17615100;Городское поселение;Городское поселение;CD;CD;CD;CD;2024;80.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Погрузчики одноковшовые самоходные;Страны СНГ (без России);17;Владимирская область;Муниципальное образование нижнего уровня;Гороховецкий муниципальный район;Город Гороховец;17615101;Городское поселение;Городское поселение;CD;CD;CD;CD;2024;80.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Экскаваторы самоходные одноковшовые;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование верхнего уровня;Киржачский муниципальный район;Киржачский муниципальный район;17630000;Муниципальный район;Муниципальный район;17630000;Без изменений;2010;2025;2024;100.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Катки дорожные самоходные;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование верхнего уровня;Киржачский муниципальный район;Киржачский муниципальный район;17630000;Муниципальный район;Муниципальный район;17630000;Без изменений;2010;2025;2024;40.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Погрузчики одноковшовые самоходные;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование верхнего уровня;Киржачский муниципальный район;Киржачский муниципальный район;17630000;Муниципальный район;Муниципальный район;17630000;Без изменений;2010;2025;2024;50.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Погрузчики одноковшовые самоходные;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование нижнего уровня;Киржачский муниципальный район;Городские поселения Киржачского муниципального района;17630100;Городское поселение;Городское поселение;CD;CD;CD;CD;2024;50.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Экскаваторы самоходные одноковшовые;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование нижнего уровня;Киржачский муниципальный район;Городские поселения Киржачского муниципального района;17630100;Городское поселение;Городское поселение;CD;CD;CD;CD;2024;100.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Катки дорожные самоходные;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование нижнего уровня;Киржачский муниципальный район;Городские поселения Киржачского муниципального района;17630100;Городское поселение;Городское поселение;CD;CD;CD;CD;2024;40.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Погрузчики одноковшовые самоходные;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование нижнего уровня;Киржачский муниципальный район;Город Киржач;17630101;Городское поселение;Городское поселение;CD;CD;CD;CD;2024;50.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Экскаваторы самоходные одноковшовые;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование нижнего уровня;Киржачский муниципальный район;Город Киржач;17630101;Городское поселение;Городское поселение;CD;CD;CD;CD;2024;100.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Катки дорожные самоходные;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование нижнего уровня;Киржачский муниципальный район;Город Киржач;17630101;Городское поселение;Городское поселение;CD;CD;CD;CD;2024;40.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Бульдозеры и бульдозеры с поворотным отвалом;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование верхнего уровня;Собинский муниципальный район;Собинский муниципальный район;17650000;Муниципальный район;Муниципальный район;17550000;Изменен тип и название;2010;2024;2024;100.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Грейдеры самоходные;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование верхнего уровня;Собинский муниципальный район;Собинский муниципальный район;17650000;Муниципальный район;Муниципальный район;17550000;Изменен тип и название;2010;2024;2024;16.67;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Катки дорожные самоходные;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование верхнего уровня;Собинский муниципальный район;Собинский муниципальный район;17650000;Муниципальный район;Муниципальный район;17550000;Изменен тип и название;2010;2024;2024;75.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Экскаваторы самоходные одноковшовые;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование верхнего уровня;Судогодский муниципальный район;Судогодский муниципальный район;17652000;Муниципальный район;Муниципальный район;17652000;Без изменений;2010;2025;2024;37.5;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Грейдеры самоходные;Страны СНГ (без России);17;Владимирская область;Муниципальное образование верхнего уровня;Судогодский муниципальный район;Судогодский муниципальный район;17652000;Муниципальный район;Муниципальный район;17652000;Без изменений;2010;2025;2024;11.11;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Катки дорожные самоходные;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование верхнего уровня;Судогодский муниципальный район;Судогодский муниципальный район;17652000;Муниципальный район;Муниципальный район;17652000;Без изменений;2010;2025;2024;60.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Машины бурильные;Страны СНГ (без России);17;Владимирская область;Муниципальное образование верхнего уровня;Судогодский муниципальный район;Судогодский муниципальный район;17652000;Муниципальный район;Муниципальный район;17652000;Без изменений;2010;2025;2024;100.0;Процент;Значение показателя за год;CD
44;Наличие основных строительных машин;Y49010013;Удельный вес строительных машин по производителям в общем числе машин;Строительство инженерных сооружений;Бульдозеры и бульдозеры с поворотным отвалом;Страны дальнего зарубежья;17;Владимирская область;Муниципальное образование верхнего уровня;Судогодский муниципальный район;Судогодский муниципальный район;17652000;Муниципальный район;Муниципальный район;17652000;Без изменений;2010;2025;2024;28.57;Процент;Значение показателя за год;CD
