indicator_section_code;indicator_section;indicator_code;indicator_name;region_id;region_name;mun_level;mun_district;municipality;oktmo;mun_type;mun_type_oktmo;oktmo_stable;oktmo_history;oktmo_year_from;oktmo_year_to;year;indicator_value;indicator_unit;indicator_period;comment
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Даниловский муниципальный район;Островское;18606432;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2008;29.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Даниловский муниципальный район;Плотниковское;18606436;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2007;6.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Даниловский муниципальный район;Плотниковское;18606436;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2008;18.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Даниловский муниципальный район;Профсоюзнинское;18606440;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2007;1.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Даниловский муниципальный район;Профсоюзнинское;18606440;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2008;2.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Даниловский муниципальный район;Сергиевское;18606444;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2007;0.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Дубовский муниципальный район;Дубовский муниципальный район;18608000;Муниципальный район;Муниципальный район;18608000;Без изменений;2010;2025;2007;240.0;Единица;Январь-сентябрь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Дубовский муниципальный район;Дубовский муниципальный район;18608000;Муниципальный район;Муниципальный район;18608000;Без изменений;2010;2025;2007;229.0;Единица;Январь-июнь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Дубовский муниципальный район;Дубовский муниципальный район;18608000;Муниципальный район;Муниципальный район;18608000;Без изменений;2010;2025;2007;257.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Дубовский муниципальный район;Дубовский муниципальный район;18608000;Муниципальный район;Муниципальный район;18608000;Без изменений;2010;2025;2007;257.0;Единица;Январь-декабрь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Дубовский муниципальный район;Дубовский муниципальный район;18608000;Муниципальный район;Муниципальный район;18608000;Без изменений;2010;2025;2007;221.0;Единица;Январь-март;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Дубовский муниципальный район;Дубовский муниципальный район;18608000;Муниципальный район;Муниципальный район;18608000;Без изменений;2010;2025;2008;271.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Дубовский муниципальный район;Дубовский муниципальный район;18608000;Муниципальный район;Муниципальный район;18608000;Без изменений;2010;2025;2009;312.0;Единица;Январь-декабрь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Дубовский муниципальный район;Дубовский муниципальный район;18608000;Муниципальный район;Муниципальный район;18608000;Без изменений;2010;2025;2010;418.0;Единица;Январь-декабрь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Дубовский муниципальный район;Дубовский муниципальный район;18608000;Муниципальный район;Муниципальный район;18608000;Без изменений;2010;2025;2011;549.0;Единица;Январь-декабрь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Дубовский муниципальный район;Дубовский муниципальный район;18608000;Муниципальный район;Муниципальный район;18608000;Без изменений;2010;2025;2012;582.0;Единица;Январь-декабрь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Дубовский муниципальный район;Дубовский муниципальный район;18608000;Муниципальный район;Муниципальный район;18608000;Без изменений;2010;2025;2012;459.0;Единица;Январь-июнь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Дубовский муниципальный район;Дубовский муниципальный район;18608000;Муниципальный район;Муниципальный район;18608000;Без изменений;2010;2025;2012;450.0;Единица;Январь-март;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Дубовский муниципальный район;Дубовский муниципальный район;18608000;Муниципальный район;Муниципальный район;18608000;Без изменений;2010;2025;2012;548.0;Единица;Январь-сентябрь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Дубовский муниципальный район;Дубовский муниципальный район;18608000;Муниципальный район;Муниципальный район;18608000;Без изменений;2010;2025;2013;612.0;Единица;Январь-декабрь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Дубовский муниципальный район;Дубовский муниципальный район;18608000;Муниципальный район;Муниципальный район;18608000;Без изменений;2010;2025;2013;580.0;Единица;Январь-сентябрь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Дубовский муниципальный район;Дубовский муниципальный район;18608000;Муниципальный район;Муниципальный район;18608000;Без изменений;2010;2025;2013;516.0;Единица;Январь-июнь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Дубовский муниципальный район;Дубовский муниципальный район;18608000;Муниципальный район;Муниципальный район;18608000;Без изменений;2010;2025;2013;512.0;Единица;Январь-март;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Дубовский муниципальный район;Дубовский муниципальный район;18608000;Муниципальный район;Муниципальный район;18608000;Без изменений;2010;2025;2014;570.0;Единица;Январь-март;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Дубовский муниципальный район;Дубовский муниципальный район;18608000;Муниципальный район;Муниципальный район;18608000;Без изменений;2010;2025;2014;656.0;Единица;Январь-сентябрь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Дубовский муниципальный район;Дубовский муниципальный район;18608000;Муниципальный район;Муниципальный район;18608000;Без изменений;2010;2025;2014;590.0;Единица;Январь-июнь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Дубовский муниципальный район;Город Дубовка;18608101;Городское поселение;Городское поселение;CD;CD;CD;CD;2007;242.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Дубовский муниципальный район;Город Дубовка;18608101;Городское поселение;Городское поселение;CD;CD;CD;CD;2008;255.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Дубовский муниципальный район;Горнобалыклейское;18608404;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2007;0.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Дубовский муниципальный район;Горноводяновское;18608408;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2007;2.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Дубовский муниципальный район;Горноводяновское;18608408;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2008;1.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Дубовский муниципальный район;Горнопролейское;18608412;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2007;0.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Дубовский муниципальный район;Давыдовское;18608416;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2007;0.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Дубовский муниципальный район;Лозновское;18608432;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2007;6.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Дубовский муниципальный район;Лозновское;18608432;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2008;5.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Дубовский муниципальный район;Малоивановское;18608434;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2007;0.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Дубовский муниципальный район;Оленьевское;18608436;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2007;3.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Дубовский муниципальный район;Песковатское;18608440;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2007;3.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Дубовский муниципальный район;Песковатское;18608440;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2008;5.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Дубовский муниципальный район;Пичужинское;18608444;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2007;0.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Дубовский муниципальный район;Прямобалкинское;18608448;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2007;1.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Дубовский муниципальный район;Стрельношироковское;18608452;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2007;0.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Дубовский муниципальный район;Стрельношироковское;18608452;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2008;3.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Дубовский муниципальный район;Суводское;18608456;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2007;0.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Дубовский муниципальный район;Усть-Погожинское;18608460;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2007;0.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Дубовский муниципальный район;Усть-Погожинское;18608460;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2008;2.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Еланский муниципальный район;Еланский муниципальный район;18610000;Муниципальный район;Муниципальный район;18610000;Без изменений;2010;2025;2007;436.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Еланский муниципальный район;Еланский муниципальный район;18610000;Муниципальный район;Муниципальный район;18610000;Без изменений;2010;2025;2007;377.0;Единица;Январь-сентябрь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Еланский муниципальный район;Еланский муниципальный район;18610000;Муниципальный район;Муниципальный район;18610000;Без изменений;2010;2025;2007;436.0;Единица;Январь-декабрь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Еланский муниципальный район;Еланский муниципальный район;18610000;Муниципальный район;Муниципальный район;18610000;Без изменений;2010;2025;2007;352.0;Единица;Январь-июнь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Еланский муниципальный район;Еланский муниципальный район;18610000;Муниципальный район;Муниципальный район;18610000;Без изменений;2010;2025;2007;332.0;Единица;Январь-март;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Еланский муниципальный район;Еланский муниципальный район;18610000;Муниципальный район;Муниципальный район;18610000;Без изменений;2010;2025;2008;457.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Еланский муниципальный район;Еланский муниципальный район;18610000;Муниципальный район;Муниципальный район;18610000;Без изменений;2010;2025;2009;610.0;Единица;Январь-декабрь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Еланский муниципальный район;Еланский муниципальный район;18610000;Муниципальный район;Муниципальный район;18610000;Без изменений;2010;2025;2010;779.0;Единица;Январь-декабрь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Еланский муниципальный район;Еланский муниципальный район;18610000;Муниципальный район;Муниципальный район;18610000;Без изменений;2010;2025;2011;1014.0;Единица;Январь-декабрь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Еланский муниципальный район;Еланский муниципальный район;18610000;Муниципальный район;Муниципальный район;18610000;Без изменений;2010;2025;2012;1113.0;Единица;Январь-декабрь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Еланский муниципальный район;Еланский муниципальный район;18610000;Муниципальный район;Муниципальный район;18610000;Без изменений;2010;2025;2012;953.0;Единица;Январь-июнь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Еланский муниципальный район;Еланский муниципальный район;18610000;Муниципальный район;Муниципальный район;18610000;Без изменений;2010;2025;2012;944.0;Единица;Январь-март;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Еланский муниципальный район;Еланский муниципальный район;18610000;Муниципальный район;Муниципальный район;18610000;Без изменений;2010;2025;2012;962.0;Единица;Январь-сентябрь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Еланский муниципальный район;Еланский муниципальный район;18610000;Муниципальный район;Муниципальный район;18610000;Без изменений;2010;2025;2013;1188.0;Единица;Январь-декабрь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Еланский муниципальный район;Еланский муниципальный район;18610000;Муниципальный район;Муниципальный район;18610000;Без изменений;2010;2025;2013;1014.0;Единица;Январь-март;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Еланский муниципальный район;Еланский муниципальный район;18610000;Муниципальный район;Муниципальный район;18610000;Без изменений;2010;2025;2013;1037.0;Единица;Январь-сентябрь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Еланский муниципальный район;Еланский муниципальный район;18610000;Муниципальный район;Муниципальный район;18610000;Без изменений;2010;2025;2013;1025.0;Единица;Январь-июнь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Еланский муниципальный район;Еланский муниципальный район;18610000;Муниципальный район;Муниципальный район;18610000;Без изменений;2010;2025;2014;1103.0;Единица;Январь-сентябрь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Еланский муниципальный район;Еланский муниципальный район;18610000;Муниципальный район;Муниципальный район;18610000;Без изменений;2010;2025;2014;1092.0;Единица;Январь-июнь;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование верхнего уровня;Еланский муниципальный район;Еланский муниципальный район;18610000;Муниципальный район;Муниципальный район;18610000;Без изменений;2010;2025;2014;1078.0;Единица;Январь-март;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Еланский муниципальный район;Еланское;18610151;Городское поселение;Городское поселение;CD;CD;CD;CD;2007;349.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Еланский муниципальный район;Еланское;18610151;Городское поселение;Городское поселение;CD;CD;CD;CD;2008;352.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Еланский муниципальный район;Алявское;18610402;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2007;3.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Еланский муниципальный район;Алявское;18610402;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2008;3.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Еланский муниципальный район;Березовское;18610404;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2007;4.0;Единица;Значение показателя за год;CD
12;Социальная поддержка населения;Y48012001;Число семей, получавших субсидии на оплату жилого помещения и коммунальных услуг;18;Волгоградская область;Муниципальное образование нижнего уровня;Еланский муниципальный район;Березовское;18610404;Сельское поселение;Сельское поселение;CD;CD;CD;CD;2008;3.0;Единица;Значение показателя за год;CD
